Symbol,Name,IndustryCode,Industry
IRDM,Iridium Communications Inc,57401020,무선 통신 서비스
IRTC,iRhythm Technologies Inc,56101010,첨단 의료 장비 및 기술
PAGP,Plains GP Holdings Limited Partner Interests Units Class A,50103030,오일 및 가스 수송 서비스
AXNX,Axonics Inc,56101020,"의료 장비, 물품 및 유통"
ARCB,ArcBest Corp,52405030,지상 화물 및 물류
LBTYK,Liberty Global Ltd Class C,57401010,통합 통신 서비스
AXSM,Axsome Therapeutics Inc,56201040,제약
BRP,BRP Group Inc,55301010,복합보험 및 중개인
STRL,Sterling Infrastructure Inc,52201020,건설 및 엔지니어링
RPD,Rapid7 Inc,57201020,소프트웨어
WDFC,WD-40 Co,54201010,가정용 제품
IDYA,IDEAYA Biosciences Inc,56202010,생명 공학 및 의학 연구
IBRX,Immunitybio Inc,56202010,생명 공학 및 의학 연구
IBOC,International Bancshares Corp,55101010,은행
ACIW,ACI Worldwide Inc,57301010,핀테크
PGNY,Progyny Inc,56102020,의료 관리
ZG,Zillow Group Inc Class A,60101020,부동산 서비스
RDNT,RadNet Inc,56102010,의료 시설 및 서비스
SPT,Sprout Social Inc,57201020,소프트웨어
NVEI,Nuvei Corp,52203040,경영 지원 서비스
SMMT,Summit Therapeutics Inc,56202010,생명 공학 및 의학 연구
CRNX,Crinetics Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
APGE,Apogee Therapeutics Inc,56202010,생명 공학 및 의학 연구
SMPL,Simply Good Foods Co,54102020,식품 가공
LITE,Lumentum Holdings Inc,57102010,통신 및 네트워킹
ABCB,Ameris Bancorp,55101010,은행
MLCO,Melco Resorts & Entertainment Ltd ADR,53301030,카지노 및 도박
NCNO,nCino Inc,57201020,소프트웨어
DIOD,Diodes Inc,57101010,반도체
FTRE,Fortrea Holdings Inc,56202010,생명 공학 및 의학 연구
ARVN,Arvinas Inc,56202010,생명 공학 및 의학 연구
FLYW,Flywire Corp,52203040,경영 지원 서비스
CCOI,Cogent Communications Holdings Inc,57401010,통합 통신 서비스
VC,Visteon Corp,53101020,"자동차, 트럭 및 오토바이 부품"
NWL,Newell Brands Inc,53204030,"가전제품, 도구 및 가정 용품"
SBRA,Sabra Health Care REIT Inc,60102040,특수 REITs
TIGO,Millicom International Cellular SA,57401020,무선 통신 서비스
IMCR,Immunocore Holdings PLC ADR,56202010,생명 공학 및 의학 연구
CVCO,Cavco Industries Inc,53203010,주택 건설
IOSP,Innospec Inc,51101030,특수 화학제
SHOO,Steven Madden Ltd,53202030,제화
PI,Impinj Inc,57101010,반도체
UCBI,United Community Banks Inc,55101010,은행
CERT,Certara Inc,57201020,소프트웨어
ZD,Ziff Davis Inc,57201030,온라인 서비스
GSHD,Goosehead Insurance Inc,55301010,복합보험 및 중개인
AMED,Amedisys Inc,56102010,의료 시설 및 서비스
RIOT,Riot Platforms Inc,57301030,블록 체인 및 암호화폐
NWE,NorthWestern Corp,59104010,복합 유틸리티
CLDX,Celldex Therapeutics Inc,56202010,생명 공학 및 의학 연구
NMRA,Neumora Therapeutics Inc,56202010,생명 공학 및 의학 연구
BEAM,Beam Therapeutics Inc,56202010,생명 공학 및 의학 연구
TRMD,Torm PLC,50103030,오일 및 가스 수송 서비스
VIRT,Virtu Financial Inc,55102010,투자 은행 및 중개 서비스
MGRC,McGrath RentCorp,52203040,경영 지원 서비스
INDV,Indivior PLC,56201040,제약
QDEL,QuidelOrtho Corp,56101010,첨단 의료 장비 및 기술
GDRX,GoodRx Holdings Inc,57201030,온라인 서비스
CATY,Cathay General Bancorp,55101010,은행
RUSHA,Rush Enterprises Inc Class A,53403010,"자동차 차량, 부품 및 서비스 소매"
ACVA,ACV Auctions Inc,57201030,온라인 서비스
MQ,Marqeta Inc,57301010,핀테크
BANF,BancFirst Corp,55101010,은행
DNLI,Denali Therapeutics Inc,56202010,생명 공학 및 의학 연구
KLIC,Kulicke and Soffa Industries Inc,57101020,반도체 장비 및 테스트
SRAD,Sportradar Group AG,57201020,소프트웨어
OLK,Olink Holding AB (publ) ADR,57105010,사무기기
MLTX,MoonLake Immunotherapeutics,56202010,생명 공학 및 의학 연구
LIVN,LivaNova PLC,56101020,"의료 장비, 물품 및 유통"
LBTYA,Liberty Global Ltd Class A,57401010,통합 통신 서비스
HELE,Helen of Troy Ltd,53204030,"가전제품, 도구 및 가정 용품"
ICFI,ICF International Inc,52203040,경영 지원 서비스
MGEE,MGE Energy Inc,59101010,전력 유틸리티
TCBI,Texas Capital Bancshares Inc,55101010,은행
LSXMA,Liberty Media Liberty SiriusXM Ord Shs Series A,53302020,방송
NTLA,Intellia Therapeutics Inc,56202010,생명 공학 및 의학 연구
BHF,Brighthouse Financial Inc,55301010,복합보험 및 중개인
MEOH,Methanex Corp,51101010,상품 화학
OMAB,Grupo Aeroportuario del Centro Norte SAB de CV ADR,52407010,공항 운영 및 서비스
DORM,Dorman Products Inc,53101020,"자동차, 트럭 및 오토바이 부품"
TMDX,Transmedics Group Inc,56101010,첨단 의료 장비 및 기술
IART,Integra Lifesciences Holdings Corp,56101020,"의료 장비, 물품 및 유통"
PENN,PENN Entertainment Inc,53301030,카지노 및 도박
CALM,Cal-Maine Foods Inc,54102010,어업 및 농업
JJSF,J & J Snack Foods Corp,54102020,식품 가공
TGTX,TG Therapeutics Inc,56202010,생명 공학 및 의학 연구
FIBK,First Interstate Bancsystem Inc,55101010,은행
MRUS,Merus NV,56202010,생명 공학 및 의학 연구
LFST,Lifestance Health Group Inc,56102010,의료 시설 및 서비스
SKYW,SkyWest Inc,52406010,항공사
GGAL,Grupo Financiero Galicia SA ADR,55101010,은행
KTOS,Kratos Defense and Security Solutions Inc,52101010,항공우주 및 방위
GOGL,Golden Ocean Group Ltd,52405020,해양 화물 및 물류
FLNC,Fluence Energy Inc,52102030,전기 부품 및 장비
ROAD,Construction Partners Inc,52201020,건설 및 엔지니어링
FHB,First Hawaiian Inc,55101010,은행
MYRG,MYR Group Inc,52201020,건설 및 엔지니어링
IDCC,InterDigital Inc,57102010,통신 및 네트워킹
RUN,Sunrun Inc,50201010,재생 가능 에너지 장비 및 서비스
HUBG,Hub Group Inc,52405030,지상 화물 및 물류
APPN,Appian Corp,57201020,소프트웨어
LGIH,LGI Homes Inc,53203010,주택 건설
GBDC,Golub Capital Bdc Inc,55102020,투자 관리 및 펀드 운영
PLUG,Plug Power Inc,50201010,재생 가능 에너지 장비 및 서비스
PRVA,Privia Health Group Inc,56102010,의료 시설 및 서비스
WSFS,WSFS Financial Corp,55101010,은행
PLXS,Plexus Corp,57104010,전자 장비 및 부품
PLTK,Playtika Holding Corp,57201030,온라인 서비스
INTA,Intapp Inc,57201020,소프트웨어
GO,Grocery Outlet Holding Corp,54301020,식품 소매 및 유통
RXRX,Recursion Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
INTR,Inter & Co Inc,55101010,은행
KYMR,Kymera Therapeutics Inc,56202010,생명 공학 및 의학 연구
BLMN,Bloomin' Brands Inc,53301020,레스토랑 및 바
AVDX,Avidxchange Holdings Inc,52203040,경영 지원 서비스
LLYVK,Liberty Media Corp Series C,53302020,방송
CSQ,Calamos Strategic Total Return Closed Fund,55501030,폐쇄형 펀드
PSMT,PriceSmart Inc,53402020,할인점
STRA,Strategic Education Inc,63101010,기타 교육 서비스 제공
ICUI,ICU Medical Inc,56101020,"의료 장비, 물품 및 유통"
PLAY,Dave & Buster's Entertainment Inc,53301020,레스토랑 및 바
CGON,CG Oncology Inc,56202010,생명 공학 및 의학 연구
EVO,Evotec SE ADR,56202010,생명 공학 및 의학 연구
HCM,HUTCHMED (China) Ltd ADR,56201040,제약
VCTR,Victory Capital Holdings Inc,55102020,투자 관리 및 펀드 운영
ARLP,Alliance Resource Partners Units,50101010,석탄
FULT,Fulton Financial Corp,55101010,은행
PINC,Premier Inc,56101020,"의료 장비, 물품 및 유통"
LZ,LegalZoom.com Inc,57201030,온라인 서비스
PATK,Patrick Industries Inc,53203020,건설 자재 및 비품
JBLU,JetBlue Airways Corp,52406010,항공사
PRCT,Procept Biorobotics Corp,56101020,"의료 장비, 물품 및 유통"
KROS,Keros Therapeutics Inc,56202010,생명 공학 및 의학 연구
ATAT,Atour Lifestyle Holdings Ltd ADR,53301010,"호텔, 모텔 및 크루즈 라인"
RYTM,Rhythm Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
CARG,CarGurus Inc,57201030,온라인 서비스
CVBF,CVB Financial Corp,55101010,은행
RNW,Renew Energy Global PLC,59101020,민자 발전 사업
RCKT,Rocket Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
WERN,Werner Enterprises Inc,52405030,지상 화물 및 물류
ODD,Oddity Tech Ltd,54201020,개인 생활 필수 용품
SFNC,Simmons First National Corp,55101010,은행
FTDR,Frontdoor Inc,54201030,개인 서비스
QFIN,Qifu Technology Inc ADR,55101030,소비자 대출
NARI,Inari Medical Inc,56101020,"의료 장비, 물품 및 유통"
MOR,MorphoSys AG ADR,56202010,생명 공학 및 의학 연구
SIMO,Silicon Motion Technology Corp ADR,57101010,반도체
ALPN,Alpine Immune Sciences Inc,56202010,생명 공학 및 의학 연구
PDCO,Patterson Companies Inc,56101020,"의료 장비, 물품 및 유통"
CORT,Corcept Therapeutics Inc,56201040,제약
GH,Guardant Health Inc,56202010,생명 공학 및 의학 연구
DRVN,Driven Brands Holdings Inc,54201030,개인 서비스
VSAT,Viasat Inc,57102010,통신 및 네트워킹
CMPR,Cimpress PLC,52203020,상업 인쇄 서비스
VIAV,Viavi Solutions Inc,57102010,통신 및 네트워킹
PTVE,Pactiv Evergreen Inc,51302010,용기(종이 제외) 및 포장재
NMIH,NMI Holdings Inc,55301020,손해보험
PRGS,Progress Software Corp,57201020,소프트웨어
SONO,Sonos Inc,57106030,가정용 전자 제품
PTCT,PTC Therapeutics Inc,56202010,생명 공학 및 의학 연구
SOVO,Sovos Brands Inc,54102020,식품 가공
FA,First Advantage Corp,52203040,경영 지원 서비스
IESC,IES Holdings Inc,52201020,건설 및 엔지니어링
AMBA,Ambarella Inc,57101010,반도체
EBC,Eastern Bankshares Inc,55101010,은행
VERA,Vera Therapeutics Inc,56202010,생명 공학 및 의학 연구
ROCK,Gibraltar Industries Inc,53203020,건설 자재 및 비품
SBLK,Star Bulk Carriers Corp,52405020,해양 화물 및 물류
CLBT,Cellebrite DI Ltd,57201020,소프트웨어
WAFD,WaFd Inc,55101010,은행
PZZA,Papa John's International Inc,53301020,레스토랑 및 바
HTZ,Hertz Global Holdings Inc,52406020,지상 및 해상 여객 운송
PPBI,Pacific Premier Bancorp Inc,55101010,은행
UPST,Upstart Holdings Inc,55101030,소비자 대출
ALKT,Alkami Technology Inc,57201010,IT 서비스 및 컨설팅
GTX,Garrett Motion Inc,53101020,"자동차, 트럭 및 오토바이 부품"
GLPG,Galapagos NV ADR,56202010,생명 공학 및 의학 연구
OSIS,OSI Systems Inc,57104010,전자 장비 및 부품
PSEC,Prospect Capital Corp,55501030,폐쇄형 펀드
AMPH,Amphastar Pharmaceuticals Inc,56201040,제약
PRFT,Perficient Inc,57201010,IT 서비스 및 컨설팅
SHLS,Shoals Technologies Group Inc,52102030,전기 부품 및 장비
GLNG,Golar LNG Ltd,50103030,오일 및 가스 수송 서비스
PAX,Patria Investments Ltd,55102020,투자 관리 및 펀드 운영
INDB,Independent Bank Corp (Massachusetts),55101010,은행
SITM,SiTime Corp,57101010,반도체
TWST,Twist Bioscience Corp,56201040,제약
JAMF,Jamf Holding Corp,57201020,소프트웨어
WB,Weibo Corp ADR,57201030,온라인 서비스
DNUT,Krispy Kreme Inc,53301020,레스토랑 및 바
DYN,Dyne Therapeutics Inc,56202010,생명 공학 및 의학 연구
RKLB,Rocket Lab USA Inc,52101010,항공우주 및 방위
VCEL,Vericel Corp,56201040,제약
ASTH,Astrana Health Inc,56102010,의료 시설 및 서비스
SNEX,Stonex Group Inc,55102010,투자 은행 및 중개 서비스
PLUS,ePlus inc,57201010,IT 서비스 및 컨설팅
MLKN,MillerKnoll Inc,52203060,비즈니스 지원 용품
LAUR,Laureate Education Inc,63101010,기타 교육 서비스 제공
FOXF,Fox Factory Holding Corp,53101020,"자동차, 트럭 및 오토바이 부품"
AGYS,Agilysys Inc,57201020,소프트웨어
SBCF,Seacoast Banking Corporation of Florida,55101010,은행
HEES,H&E Equipment Services Inc,52203040,경영 지원 서비스
AY,Atlantica Sustainable Infrastructure PLC,59101010,전력 유틸리티
FFBC,First Financial Bancorp,55101010,은행
UCTT,Ultra Clean Holdings Inc,57101020,반도체 장비 및 테스트
SANA,Sana Biotechnology Inc,56202010,생명 공학 및 의학 연구
ARDX,Ardelyx Inc,56202010,생명 공학 및 의학 연구
XRX,Xerox Holdings Corp,57105010,사무기기
VECO,Veeco Instruments Inc,57101010,반도체
ENLT,Enlight Renewable Energy Ltd,59101020,민자 발전 사업
TOWN,TowneBank,55101010,은행
JANX,Janux Therapeutics Inc,56202010,생명 공학 및 의학 연구
MYGN,Myriad Genetics Inc,56101020,"의료 장비, 물품 및 유통"
FRME,First Merchants Corp,55101010,은행
NEO,Neogenomics Inc,56102010,의료 시설 및 서비스
OPEN,Opendoor Technologies Inc,60101020,부동산 서비스
ARHS,Arhaus Inc,53403030,가정용 가구 소매
ARRY,Array Technologies Inc,50201010,재생 가능 에너지 장비 및 서비스
TBBK,Bancorp Inc,55101010,은행
SNDX,Syndax Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
RXST,Rxsight Inc,56101020,"의료 장비, 물품 및 유통"
EXPI,eXp World Holdings Inc,60101020,부동산 서비스
CPRX,Catalyst Pharmaceuticals Inc,56201040,제약
BATRK,Liberty Media Liberty Braves Ord Shs Series C,53301040,여가 및 오락시설
MBIN,Merchants Bancorp,55101010,은행
CENTA,Central Garden & Pet Co Class A,54102020,식품 가공
VRNT,Verint Systems Inc,57201010,IT 서비스 및 컨설팅
TNDM,Tandem Diabetes Care Inc,56101020,"의료 장비, 물품 및 유통"
SDGR,Schrodinger Inc,57201020,소프트웨어
YY,JOYY Inc ADR,57201030,온라인 서비스
HLMN,Hillman Solutions Corp,53403020,주택 개조 제품 및 서비스 소매
INMD,Inmode Ltd,56101010,첨단 의료 장비 및 기술
ZLAB,Zai Lab Ltd ADR,56201040,제약
RNA,Avidity Biosciences Inc,56201040,제약
AFYA,Afya Ltd,63103010,전문 및 비즈니스 교육
RUM,Rumble Inc,57201030,온라인 서비스
PLAB,Photronics Inc,57101020,반도체 장비 및 테스트
ODP,ODP Corp,53403090,기타 전문 소매
CAKE,Cheesecake Factory Inc,53301020,레스토랑 및 바
NMRK,Newmark Group Inc,60101020,부동산 서비스
NAMS,NewAmsterdam Pharma Company NV,56202010,생명 공학 및 의학 연구
ACMR,ACM Research Inc,57101020,반도체 장비 및 테스트
IBTX,Independent Bank Group Inc,55101010,은행
NAVI,Navient Corp,55101030,소비자 대출
MGPI,MGP Ingredients Inc,54101020,증류주 및 포도주
NVCR,Novocure Ltd,56101020,"의료 장비, 물품 및 유통"
HPK,Highpeak Energy Inc,50102020,"오일, 가스 탐사 및 생산"
POWL,Powell Industries Inc,52102030,전기 부품 및 장비
CRTO,Criteo SA ADR,53302010,광고 및 마케팅
PLMR,Palomar Holdings Inc,55301020,손해보험
ANDE,Andersons Inc,54102010,어업 및 농업
MRCY,Mercury Systems Inc,52101010,항공우주 및 방위
EYE,National Vision Holdings Inc,53403090,기타 전문 소매
HURN,Huron Consulting Group Inc,52203040,경영 지원 서비스
MRVI,Maravai LifeSciences Holdings Inc,56202010,생명 공학 및 의학 연구
MORF,Morphic Holding Inc,56202010,생명 공학 및 의학 연구
PTGX,Protagonist Therapeutics Inc,56202010,생명 공학 및 의학 연구
VEON,VEON Ltd ADR,57401020,무선 통신 서비스
EVCM,EverCommerce Inc,57201020,소프트웨어
ATEC,Alphatec Holdings Inc,56101020,"의료 장비, 물품 및 유통"
UPBD,Upbound Group Inc,53403090,기타 전문 소매
AMAM,Ambrx Biopharma Inc,56202010,생명 공학 및 의학 연구
UPWK,Upwork Inc,52203030,고용 서비스
ATRC,AtriCure Inc,56101020,"의료 장비, 물품 및 유통"
NWLI,National Western Life Group Inc,55301030,생명 및 건강 보험
AGIO,Agios Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
THRM,Gentherm Inc,53101020,"자동차, 트럭 및 오토바이 부품"
HRMY,Harmony Biosciences Holdings Inc,56201040,제약
VCYT,Veracyte Inc,56202010,생명 공학 및 의학 연구
WSBC,WesBanco Inc,55101010,은행
TFIN,Triumph Financial Inc,55101010,은행
UDMY,Udemy Inc,57201030,온라인 서비스
SOUN,SoundHound AI Inc,57201010,IT 서비스 및 컨설팅
CLBK,Columbia Financial Inc,55101010,은행
AKRO,Akero Therapeutics Inc,56202010,생명 공학 및 의학 연구
MXL,Maxlinear Inc,57101010,반도체
LKFN,Lakeland Financial Corp,55101010,은행
CNXN,PC Connection Inc,57107010,통합 하드웨어 및 소프트웨어
STAA,STAAR Surgical Co,56101020,"의료 장비, 물품 및 유통"
INBX,Inhibrx Inc,56202010,생명 공학 및 의학 연구
KURA,Kura Oncology Inc,56202010,생명 공학 및 의학 연구
SUPN,Supernus Pharmaceuticals Inc,56201040,제약
VICR,Vicor Corp,52102030,전기 부품 및 장비
ULCC,Frontier Group Holdings Inc,52406010,항공사
DVAX,Dynavax Technologies Corp,56202010,생명 공학 및 의학 연구
GPCR,Structure Therapeutics Inc ADR,56202010,생명 공학 및 의학 연구
SPNS,Sapiens International Corporation NV,57201020,소프트웨어
NBTB,NBT Bancorp Inc,55101010,은행
PTON,Peloton Interactive Inc,53205020,오락용 제품
TRMK,Trustmark Corp,55101010,은행
PAYO,Payoneer Global Inc,52203040,경영 지원 서비스
EWTX,Edgewise Therapeutics Inc,56202010,생명 공학 및 의학 연구
ROIC,Retail Opportunity Investments Corp,60102020,상업용 REITs
ADUS,Addus Homecare Corp,56102010,의료 시설 및 서비스
AMRX,Amneal Pharmaceuticals Inc,56201040,제약
MGNI,Magnite Inc,53302010,광고 및 마케팅
USLM,United States Lime & Minerals Inc,51202010,건설 자재
SGML,Sigma Lithium Corp,51201050,특수 채굴 및 금속
GCMG,GCM Grosvenor Inc,55102020,투자 관리 및 펀드 운영
HOLI,Hollysys Automation Technologies Ltd,52102030,전기 부품 및 장비
DCBO,Docebo Inc,57201020,소프트웨어
BANR,Banner Corp,55101010,은행
NVEE,NV5 Global Inc,52201020,건설 및 엔지니어링
UFPT,UFP Technologies Inc,56101020,"의료 장비, 물품 및 유통"
PRTA,Prothena Corporation PLC,56202010,생명 공학 및 의학 연구
CSGS,CSG Systems International Inc,57201010,IT 서비스 및 컨설팅
ENVX,Enovix Corp,52102030,전기 부품 및 장비
UNIT,Uniti Group Inc,60102040,특수 REITs
OCSL,Oaktree Specialty Lending Corp,55501030,폐쇄형 펀드
EXTR,Extreme Networks Inc,57102010,통신 및 네트워킹
BTSG,Brightspring Health Services Inc,56102010,의료 시설 및 서비스
COHU,Cohu Inc,57101020,반도체 장비 및 테스트
CHCO,City Holding Co,55101010,은행
IAS,Integral Ad Science Holding Corp,53302010,광고 및 마케팅
FWONA,Liberty Media Formula One Ord Shs Series A,53302020,방송
LMAT,LeMaitre Vascular Inc,56101010,첨단 의료 장비 및 기술
DWAC,Digital World Acquisition Corp,55601010,투자 지주 회사
CBRL,Cracker Barrel Old Country Store Inc,53301020,레스토랑 및 바
NTCT,Netscout Systems Inc,57201010,IT 서비스 및 컨설팅
MRTN,Marten Transport Ltd,52405030,지상 화물 및 물류
AMWD,American Woodmark Corp,53203020,건설 자재 및 비품
SMTC,Semtech Corp,57101010,반도체
TTMI,TTM Technologies Inc,57101010,반도체
VIR,Vir Biotechnology Inc,56202010,생명 공학 및 의학 연구
STGW,Stagwell Inc,53302010,광고 및 마케팅
IRON,Disc Medicine Inc,56202010,생명 공학 및 의학 연구
EFSC,Enterprise Financial Services Corp,55101010,은행
NSSC,NAPCO Security Technologies Inc,57102010,통신 및 네트워킹
